Unnamed: 0,Date,tmax,tmin,prcp
33292,1985-02-24,74.0,40.0,0.0
33293,1985-02-25,72.0,42.0,0.0
33294,1985-02-26,74.0,41.0,0.0
33295,1985-02-27,68.0,43.0,0.0
33296,1985-02-28,68.0,43.0,0.0
33297,1985-03-01,62.0,52.0,0.0
33298,1985-03-02,57.0,47.0,0.09
33299,1985-03-03,57.0,47.0,0.24
33300,1985-03-04,64.0,33.0,0.0
33301,1985-03-05,62.0,34.0,0.0
33302,1985-03-06,60.0,37.0,0.0
33303,1985-03-07,62.0,35.0,0.0
33304,1985-03-08,66.0,43.0,0.0
33305,1985-03-09,72.0,44.0,0.0
33306,1985-03-10,72.0,51.0,0.0
33307,1985-03-11,65.0,52.0,0.0
33308,1985-03-12,65.0,43.0,0.03
33309,1985-03-13,67.0,40.0,0.0
33310,1985-03-14,68.0,50.0,0.0
33311,1985-03-15,63.0,52.0,0.0
33312,1985-03-16,64.0,50.0,0.0
33313,1985-03-17,71.0,41.0,0.0
33314,1985-03-18,64.0,46.0,0.02
33315,1985-03-19,66.0,47.0,0.07
33316,1985-03-20,73.0,44.0,0.0
33317,1985-03-21,65.0,43.0,0.0
33318,1985-03-22,69.0,40.0,0.0
33319,1985-03-23,83.0,42.0,0.0
33320,1985-03-24,80.0,45.0,0.0
33321,1985-03-25,70.0,45.0,0.0
33322,1985-03-26,66.0,49.0,0.0
33323,1985-03-27,62.0,48.0,0.47
33324,1985-03-28,56.0,49.0,0.34
33325,1985-03-29,65.0,37.0,0.0
33326,1985-03-30,72.0,38.0,0.0
33327,1985-03-31,78.0,40.0,0.0
33328,1985-04-01,87.0,49.0,0.0
33329,1985-04-02,91.0,50.0,0.0
33330,1985-04-03,84.0,50.0,0.0
33331,1985-04-04,73.0,53.0,0.0
33332,1985-04-05,68.0,56.0,0.0
33333,1985-04-06,66.0,56.0,0.02
33334,1985-04-07,66.0,56.0,0.0
33335,1985-04-08,77.0,51.0,0.0
33336,1985-04-09,76.0,51.0,0.0
33337,1985-04-10,77.0,50.0,0.0
33338,1985-04-11,78.0,50.0,0.0
33339,1985-04-12,82.0,47.0,0.0
33340,1985-04-13,89.0,52.0,0.0
33341,1985-04-14,88.0,54.0,0.0
33342,1985-04-15,81.0,52.0,0.0
33343,1985-04-16,77.0,55.0,0.0
33344,1985-04-17,74.0,56.0,0.0
33345,1985-04-18,65.0,51.0,0.09
33346,1985-04-19,68.0,53.0,0.0
33347,1985-04-20,66.0,53.0,0.0
33348,1985-04-21,64.0,50.0,0.04
33349,1985-04-22,66.0,50.0,0.1
33350,1985-04-23,79.0,47.0,0.0
33351,1985-04-24,85.0,51.0,0.0
33352,1985-04-25,79.0,50.0,0.0
33353,1985-04-26,74.0,46.0,0.0
33354,1985-04-27,78.0,44.0,0.0
33355,1985-04-28,78.0,50.0,0.0
33356,1985-04-29,78.0,50.0,0.0
33357,1985-04-30,81.0,48.0,0.0
33358,1985-05-01,81.0,48.0,0.0
33359,1985-05-02,84.0,51.0,0.0
33360,1985-05-03,77.0,55.0,0.0
33361,1985-05-04,77.0,54.0,0.0
33362,1985-05-05,75.0,57.0,0.0
33363,1985-05-06,73.0,57.0,0.0
33364,1985-05-07,70.0,54.0,0.0
33365,1985-05-08,68.0,56.0,0.0
33366,1985-05-09,66.0,58.0,0.0
33367,1985-05-10,66.0,58.0,0.0
33368,1985-05-11,69.0,52.0,0.0
33369,1985-05-12,68.0,54.0,0.0
33370,1985-05-13,80.0,49.0,0.0
33371,1985-05-14,84.0,52.0,0.0
33372,1985-05-15,82.0,50.0,0.0
33373,1985-05-16,82.0,53.0,0.0
33374,1985-05-17,72.0,52.0,0.0
33375,1985-05-18,77.0,50.0,0.0
33376,1985-05-19,75.0,56.0,0.0
33377,1985-05-20,75.0,57.0,0.0
33378,1985-05-21,77.0,59.0,0.0
33379,1985-05-22,84.0,56.0,0.0
33380,1985-05-23,84.0,57.0,0.0
33381,1985-05-24,82.0,59.0,0.0
33382,1985-05-25,80.0,58.0,0.0
33383,1985-05-26,75.0,56.0,0.0
33384,1985-05-27,75.0,56.0,0.0
33385,1985-05-28,76.0,52.0,0.0
33386,1985-05-29,79.0,58.0,0.0
33387,1985-05-30,82.0,56.0,0.0
33388,1985-05-31,75.0,56.0,0.0
33389,1985-06-01,72.0,55.0,0.0
33390,1985-06-02,75.0,49.0,0.0
33391,1985-06-03,72.0,55.0,0.09
33392,1985-06-04,79.0,55.0,0.0
33393,1985-06-05,85.0,55.0,0.0
33394,1985-06-06,97.0,57.0,0.0
33395,1985-06-07,97.0,60.0,0.0
33396,1985-06-08,95.0,57.0,0.0
33397,1985-06-09,94.0,57.0,0.0
33398,1985-06-10,88.0,59.0,0.0
33399,1985-06-11,82.0,58.0,0.0
33400,1985-06-12,82.0,60.0,0.0
33401,1985-06-13,84.0,60.0,0.0
33402,1985-06-14,84.0,60.0,0.0
33403,1985-06-15,86.0,59.0,0.0
33404,1985-06-16,86.0,58.0,0.0
33405,1985-06-17,85.0,58.0,0.0
33406,1985-06-18,84.0,60.0,0.0
33407,1985-06-19,86.0,59.0,0.0
33408,1985-06-20,84.0,60.0,0.0
33409,1985-06-21,84.0,59.0,0.0
33410,1985-06-22,82.0,60.0,0.0
33411,1985-06-23,81.0,55.0,0.0
33412,1985-06-24,80.0,60.0,0.0
33413,1985-06-25,76.0,57.0,0.0
33414,1985-06-26,87.0,54.0,0.0
33415,1985-06-27,101.0,56.0,0.0
33416,1985-06-28,98.0,61.0,0.0
33417,1985-06-29,97.0,58.0,0.0
33418,1985-06-30,104.0,64.0,0.0
33419,1985-07-01,109.0,66.0,0.0
33420,1985-07-02,104.0,68.0,0.0
33421,1985-07-03,103.0,68.0,0.0
33422,1985-07-04,103.0,66.0,0.0
33423,1985-07-05,92.0,64.0,0.0
33424,1985-07-06,89.0,64.0,0.0
33425,1985-07-07,93.0,62.0,0.0
33426,1985-07-08,98.0,64.0,0.0
33427,1985-07-09,102.0,68.0,0.0
33428,1985-07-10,96.0,66.0,0.0
33429,1985-07-11,96.0,69.0,0.0
33430,1985-07-12,93.0,66.0,0.0
33431,1985-07-13,90.0,64.0,0.0
33432,1985-07-14,90.0,64.0,0.0
33433,1985-07-15,88.0,65.0,0.0
33434,1985-07-16,93.0,65.0,0.0
33435,1985-07-17,91.0,65.0,0.0
33436,1985-07-18,91.0,65.0,0.08
33437,1985-07-19,89.0,63.0,0.0
33438,1985-07-20,90.0,62.0,0.0
33439,1985-07-21,90.0,64.0,0.0
33440,1985-07-22,89.0,64.0,0.0
33441,1985-07-23,88.0,63.0,0.0
33442,1985-07-24,85.0,64.0,0.0
33443,1985-07-25,87.0,66.0,0.0
33444,1985-07-26,95.0,61.0,0.0
33445,1985-07-27,94.0,66.0,0.0
33446,1985-07-28,88.0,62.0,0.0
33447,1985-07-29,88.0,63.0,0.0
33448,1985-07-30,85.0,60.0,0.0
33449,1985-07-31,85.0,63.0,0.0
33450,1985-08-01,86.0,66.0,0.0
33451,1985-08-02,89.0,56.0,0.0
33452,1985-08-03,88.0,61.0,0.0
33453,1985-08-04,89.0,55.0,0.0
33454,1985-08-05,90.0,55.0,0.0
33455,1985-08-06,90.0,56.0,0.0
33456,1985-08-07,90.0,62.0,0.0
33457,1985-08-08,85.0,62.0,0.0
33458,1985-08-09,85.0,59.0,0.0
33459,1985-08-10,83.0,61.0,0.0
33460,1985-08-11,82.0,62.0,0.0
33461,1985-08-12,82.0,59.0,0.0
33462,1985-08-13,82.0,63.0,0.0
33463,1985-08-14,82.0,60.0,0.0
33464,1985-08-15,88.0,58.0,0.0
33465,1985-08-16,85.0,63.0,0.0
33466,1985-08-17,78.0,62.0,0.0
33467,1985-08-18,82.0,64.0,0.0
33468,1985-08-19,91.0,61.0,0.0
33469,1985-08-20,83.0,58.0,0.0
33470,1985-08-21,85.0,58.0,0.0
33471,1985-08-22,93.0,59.0,0.0
33472,1985-08-23,95.0,58.0,0.0
33473,1985-08-24,99.0,63.0,0.0
33474,1985-08-25,104.0,63.0,0.0
33475,1985-08-26,99.0,68.0,0.0
33476,1985-08-27,94.0,63.0,0.0
33477,1985-08-28,99.0,63.0,0.0
33478,1985-08-29,96.0,65.0,0.0
33479,1985-08-30,103.0,69.0,0.0
33480,1985-08-31,102.0,72.0,0.0
33481,1985-09-01,93.0,67.0,0.0
33482,1985-09-02,89.0,64.0,0.0
33483,1985-09-03,82.0,65.0,0.0
33484,1985-09-04,70.0,62.0,0.0
33485,1985-09-05,71.0,60.0,0.01
33486,1985-09-06,78.0,54.0,0.0
33487,1985-09-07,80.0,56.0,0.0
33488,1985-09-08,76.0,62.0,0.0
33489,1985-09-09,76.0,60.0,0.0
33490,1985-09-10,76.0,60.0,0.0
33491,1985-09-11,73.0,55.0,0.0
33492,1985-09-12,83.0,50.0,0.0
33493,1985-09-13,93.0,54.0,0.0
33494,1985-09-14,90.0,51.0,0.0
33495,1985-09-15,89.0,55.0,0.0
33496,1985-09-16,82.0,62.0,0.0
33497,1985-09-17,78.0,60.0,0.0
33498,1985-09-18,68.0,53.0,0.51
33499,1985-09-19,75.0,53.0,0.0
33500,1985-09-20,82.0,54.0,0.0
33501,1985-09-21,87.0,56.0,0.0
33502,1985-09-22,87.0,56.0,0.0
33503,1985-09-23,87.0,57.0,0.0
33504,1985-09-24,96.0,58.0,0.0
33505,1985-09-25,90.0,63.0,0.0
33506,1985-09-26,90.0,63.0,0.0
33507,1985-09-27,85.0,64.0,0.0
33508,1985-09-28,75.0,68.0,0.0
33509,1985-09-29,72.0,63.0,0.0
33510,1985-09-30,77.0,65.0,0.0
33511,1985-10-01,78.0,61.0,0.0
33512,1985-10-02,88.0,51.0,0.0
33513,1985-10-03,100.0,64.0,0.0
33514,1985-10-04,91.0,65.0,0.0
33515,1985-10-05,93.0,62.0,0.0
33516,1985-10-06,84.0,65.0,0.02
33517,1985-10-07,84.0,63.0,0.01
33518,1985-10-08,71.0,60.0,0.01
33519,1985-10-09,72.0,56.0,0.0
33520,1985-10-10,75.0,56.0,0.04
33521,1985-10-11,77.0,52.0,0.0
33522,1985-10-12,77.0,50.0,0.0
33523,1985-10-13,77.0,50.0,0.0
33524,1985-10-14,85.0,50.0,0.0
33525,1985-10-15,88.0,54.0,0.0
33526,1985-10-16,88.0,56.0,0.0
33527,1985-10-17,78.0,60.0,0.0
33528,1985-10-18,74.0,62.0,0.0
33529,1985-10-19,78.0,51.0,0.0
33530,1985-10-20,75.0,51.0,0.0
33531,1985-10-21,71.0,58.0,0.0
33532,1985-10-22,71.0,58.0,0.0
33533,1985-10-23,80.0,50.0,0.0
33534,1985-10-24,83.0,49.0,0.0
33535,1985-10-25,81.0,51.0,0.0
33536,1985-10-26,78.0,50.0,0.0
33537,1985-10-27,75.0,56.0,0.0
33538,1985-10-28,72.0,60.0,0.0
33539,1985-10-29,73.0,54.0,0.0
33540,1985-10-30,73.0,55.0,0.0
33541,1985-10-31,72.0,58.0,0.0
33542,1985-11-01,79.0,47.0,0.0
33543,1985-11-02,85.0,48.0,0.0
33544,1985-11-03,82.0,49.0,0.0
33545,1985-11-04,82.0,49.0,0.0
33546,1985-11-05,81.0,47.0,0.0
33547,1985-11-06,77.0,47.0,0.0
33548,1985-11-07,78.0,51.0,0.0
33549,1985-11-08,71.0,50.0,0.0
33550,1985-11-09,65.0,55.0,0.0
33551,1985-11-10,62.0,46.0,0.0
33552,1985-11-11,61.0,49.0,1.6
33553,1985-11-12,53.0,40.0,0.8
33554,1985-11-13,59.0,39.0,0.0
33555,1985-11-14,63.0,36.0,0.0
33556,1985-11-15,70.0,37.0,0.0
33557,1985-11-16,72.0,40.0,0.0
33558,1985-11-17,72.0,39.0,0.01
33559,1985-11-18,62.0,44.0,0.0
33560,1985-11-19,67.0,39.0,0.0
33561,1985-11-20,67.0,39.0,0.0
33562,1985-11-21,67.0,37.0,0.0
33563,1985-11-22,65.0,44.0,0.0
33564,1985-11-23,60.0,43.0,0.0
33565,1985-11-24,59.0,45.0,0.15
33566,1985-11-25,63.0,52.0,2.0
33567,1985-11-26,65.0,48.0,0.17
33568,1985-11-27,64.0,55.0,0.0
33569,1985-11-28,60.0,53.0,0.0
33570,1985-11-29,58.0,51.0,1.46
33571,1985-11-30,59.0,50.0,0.21
33572,1985-12-01,62.0,42.0,0.0
33573,1985-12-02,62.0,44.0,0.06
33574,1985-12-03,67.0,52.0,0.0
33575,1985-12-04,76.0,42.0,0.0
33576,1985-12-05,75.0,52.0,0.0
33577,1985-12-06,67.0,47.0,0.0
33578,1985-12-07,70.0,45.0,0.0
33579,1985-12-08,66.0,44.0,0.0
33580,1985-12-09,59.0,41.0,0.0
33581,1985-12-10,55.0,33.0,0.12
33582,1985-12-11,52.0,42.0,0.44
33583,1985-12-12,56.0,30.0,0.0
33584,1985-12-13,73.0,31.0,0.0
33585,1985-12-14,68.0,34.0,0.0
33586,1985-12-15,66.0,37.0,0.0
33587,1985-12-16,74.0,44.0,0.0
33588,1985-12-17,78.0,45.0,0.0
33589,1985-12-18,81.0,43.0,0.0
33590,1985-12-19,78.0,43.0,0.0
33591,1985-12-20,78.0,41.0,0.0
33592,1985-12-21,76.0,40.0,0.0
33593,1985-12-22,74.0,40.0,0.0
33594,1985-12-23,72.0,43.0,0.0
33595,1985-12-24,81.0,40.0,0.0
33596,1985-12-25,77.0,42.0,0.0
33597,1985-12-26,74.0,41.0,0.0
33598,1985-12-27,69.0,39.0,0.0
33599,1985-12-28,72.0,40.0,0.0
33600,1985-12-29,75.0,48.0,0.0
33601,1985-12-30,71.0,50.0,0.0
33602,1985-12-31,68.0,48.0,0.0
33603,1986-01-01,65.0,52.0,0.0
33604,1986-01-02,62.0,55.0,0.0
33605,1986-01-03,65.0,51.0,0.0
33606,1986-01-04,71.0,51.0,0.0
33607,1986-01-05,70.0,53.0,0.0
33608,1986-01-06,70.0,53.0,0.0
33609,1986-01-07,72.0,42.0,0.0
33610,1986-01-08,73.0,41.0,0.0
33611,1986-01-09,79.0,39.0,0.0
33612,1986-01-10,73.0,39.0,0.0
33613,1986-01-11,84.0,46.0,0.0
33614,1986-01-12,83.0,43.0,0.0
33615,1986-01-13,81.0,44.0,0.0
33616,1986-01-14,80.0,55.0,0.0
33617,1986-01-15,67.0,49.0,0.0
33618,1986-01-16,74.0,48.0,0.0
33619,1986-01-17,70.0,43.0,0.0
33620,1986-01-18,82.0,44.0,0.0
33621,1986-01-19,80.0,45.0,0.0
33622,1986-01-20,64.0,51.0,0.0
33623,1986-01-21,66.0,47.0,0.0
33624,1986-01-22,66.0,44.0,0.0
33625,1986-01-23,67.0,43.0,0.0
33626,1986-01-24,71.0,41.0,0.0
33627,1986-01-25,78.0,41.0,0.0
33628,1986-01-26,84.0,42.0,0.0
33629,1986-01-27,81.0,42.0,0.0
33630,1986-01-28,79.0,42.0,0.0
33631,1986-01-29,79.0,42.0,0.0
33632,1986-01-30,79.0,40.0,0.78
33633,1986-01-31,69.0,55.0,0.41
33634,1986-02-01,65.0,45.0,0.31
33635,1986-02-02,64.0,53.0,0.0
33636,1986-02-03,65.0,52.0,0.01
33637,1986-02-04,65.0,43.0,0.0
33638,1986-02-05,68.0,38.0,0.01
33639,1986-02-06,68.0,38.0,0.0
33640,1986-02-07,63.0,35.0,0.0
33641,1986-02-08,57.0,46.0,1.19
33642,1986-02-09,58.0,36.0,0.24
33643,1986-02-10,61.0,31.0,0.0
33644,1986-02-11,60.0,36.0,0.0
33645,1986-02-12,65.0,41.0,0.0
33646,1986-02-13,60.0,50.0,0.06
33647,1986-02-14,69.0,52.0,0.03
33648,1986-02-15,69.0,53.0,2.8
33649,1986-02-16,66.0,56.0,1.9
33650,1986-02-17,68.0,59.0,0.02
33651,1986-02-18,71.0,45.0,0.0
33652,1986-02-19,68.0,52.0,0.08
33653,1986-02-20,63.0,51.0,0.0
33654,1986-02-21,67.0,48.0,0.0
33655,1986-02-22,76.0,43.0,0.0
33656,1986-02-23,82.0,45.0,0.0
33657,1986-02-24,89.0,59.0,0.0
33658,1986-02-25,86.0,51.0,0.0
33659,1986-02-26,84.0,52.0,0.0
33660,1986-02-27,78.0,52.0,0.0
33661,1986-02-28,77.0,56.0,0.0
33662,1986-03-01,67.0,56.0,0.0
33663,1986-03-02,63.0,55.0,0.0
33664,1986-03-03,70.0,51.0,0.0
33665,1986-03-04,77.0,49.0,0.0
33666,1986-03-05,76.0,53.0,0.0
33667,1986-03-06,68.0,55.0,0.0
33668,1986-03-07,65.0,55.0,0.0
33669,1986-03-08,63.0,51.0,0.27
33670,1986-03-09,64.0,49.0,0.35
33671,1986-03-10,60.0,49.0,0.6
33672,1986-03-11,62.0,50.0,0.77
33673,1986-03-12,60.0,49.0,0.5
33674,1986-03-13,60.0,48.0,0.01
33675,1986-03-14,61.0,46.0,0.48
33676,1986-03-15,60.0,45.0,0.0
33677,1986-03-16,61.0,44.0,1.1
33678,1986-03-17,62.0,41.0,0.32
33679,1986-03-18,73.0,41.0,0.01
33680,1986-03-19,74.0,40.0,0.0
33681,1986-03-20,82.0,44.0,0.0
33682,1986-03-21,85.0,46.0,0.0
33683,1986-03-22,84.0,47.0,0.0
33684,1986-03-23,82.0,46.0,0.0
33685,1986-03-24,82.0,46.0,0.0
33686,1986-03-25,79.0,45.0,0.0
33687,1986-03-26,83.0,45.0,0.0
33688,1986-03-27,89.0,54.0,0.0
33689,1986-03-28,80.0,42.0,0.0
33690,1986-03-29,70.0,58.0,0.0
33691,1986-03-30,72.0,49.0,0.0
33692,1986-03-31,79.0,52.0,0.0
33693,1986-04-01,67.0,52.0,0.01
33694,1986-04-02,68.0,53.0,0.0
33695,1986-04-03,71.0,45.0,0.0
33696,1986-04-04,70.0,43.0,0.0
33697,1986-04-05,70.0,53.0,0.0
33698,1986-04-06,60.0,51.0,0.74
33699,1986-04-07,64.0,49.0,0.18
33700,1986-04-08,62.0,45.0,0.01
33701,1986-04-09,70.0,48.0,0.0
33702,1986-04-10,69.0,52.0,0.0
33703,1986-04-11,67.0,54.0,0.0
33704,1986-04-12,67.0,55.0,0.0
33705,1986-04-13,65.0,45.0,0.0
33706,1986-04-14,70.0,49.0,0.0
33707,1986-04-15,66.0,46.0,0.0
33708,1986-04-16,64.0,51.0,0.0
33709,1986-04-17,68.0,53.0,0.0
33710,1986-04-18,78.0,45.0,0.0
33711,1986-04-19,86.0,48.0,0.0
33712,1986-04-20,89.0,51.0,0.0
33713,1986-04-21,87.0,53.0,0.0
33714,1986-04-22,83.0,55.0,0.0
33715,1986-04-23,77.0,54.0,0.0
33716,1986-04-24,71.0,56.0,0.0
33717,1986-04-25,72.0,49.0,0.0
33718,1986-04-26,73.0,54.0,0.0
33719,1986-04-27,89.0,51.0,0.0
33720,1986-04-28,88.0,54.0,0.0
33721,1986-04-29,85.0,56.0,0.0
33722,1986-04-30,76.0,54.0,0.0
33723,1986-05-01,77.0,54.0,0.0
33724,1986-05-02,80.0,52.0,0.0
33725,1986-05-03,76.0,52.0,0.0
33726,1986-05-04,70.0,52.0,0.0
33727,1986-05-05,72.0,49.0,0.0
33728,1986-05-06,69.0,55.0,0.0
33729,1986-05-07,70.0,49.0,0.0
33730,1986-05-08,73.0,41.0,0.0
33731,1986-05-09,80.0,48.0,0.0
33732,1986-05-10,83.0,51.0,0.0
33733,1986-05-11,76.0,55.0,0.0
33734,1986-05-12,73.0,55.0,0.0
33735,1986-05-13,73.0,53.0,0.0
33736,1986-05-14,72.0,56.0,0.0
33737,1986-05-15,73.0,56.0,0.0
33738,1986-05-16,73.0,58.0,0.0
33739,1986-05-17,90.0,53.0,0.0
33740,1986-05-18,89.0,55.0,0.0
33741,1986-05-19,87.0,62.0,0.0
33742,1986-05-20,82.0,56.0,0.0
33743,1986-05-21,75.0,57.0,0.0
33744,1986-05-22,75.0,55.0,0.0
33745,1986-05-23,75.0,56.0,0.0
33746,1986-05-24,81.0,54.0,0.0
33747,1986-05-25,83.0,56.0,0.0
33748,1986-05-26,81.0,57.0,0.0
33749,1986-05-27,80.0,58.0,0.0
33750,1986-05-28,83.0,58.0,0.0
33751,1986-05-29,81.0,60.0,0.0
33752,1986-05-30,78.0,62.0,0.0
33753,1986-05-31,76.0,57.0,0.0
33754,1986-06-01,78.0,60.0,0.0
33755,1986-06-02,76.0,61.0,0.0
33756,1986-06-03,76.0,61.0,0.0
33757,1986-06-04,79.0,60.0,0.0
33758,1986-06-05,77.0,61.0,0.0
33759,1986-06-06,80.0,60.0,0.0
33760,1986-06-07,77.0,60.0,0.0
33761,1986-06-08,77.0,60.0,0.0
33762,1986-06-09,84.0,59.0,0.0
33763,1986-06-10,79.0,59.0,0.0
33764,1986-06-11,80.0,60.0,0.0
33765,1986-06-12,83.0,60.0,0.0
33766,1986-06-13,81.0,59.0,0.0
33767,1986-06-14,80.0,54.0,0.0
33768,1986-06-15,82.0,55.0,0.0
33769,1986-06-16,82.0,56.0,0.0
33770,1986-06-17,82.0,55.0,0.0
33771,1986-06-18,84.0,55.0,0.0
33772,1986-06-19,84.0,56.0,0.0
33773,1986-06-20,84.0,56.0,0.0
33774,1986-06-21,81.0,51.0,0.0
33775,1986-06-22,79.0,58.0,0.0
33776,1986-06-23,77.0,63.0,0.0
33777,1986-06-24,79.0,61.0,0.0
33778,1986-06-25,83.0,60.0,0.0
33779,1986-06-26,88.0,61.0,0.0
33780,1986-06-27,88.0,60.0,0.0
33781,1986-06-28,87.0,62.0,0.0
33782,1986-06-29,93.0,63.0,0.0
33783,1986-06-30,92.0,65.0,0.0
33784,1986-07-01,91.0,66.0,0.0
33785,1986-07-02,90.0,65.0,0.0
33786,1986-07-03,87.0,68.0,0.0
33787,1986-07-04,84.0,63.0,0.0
33788,1986-07-05,79.0,63.0,0.0
33789,1986-07-06,79.0,60.0,0.0
33790,1986-07-07,83.0,60.0,0.0
33791,1986-07-08,88.0,62.0,0.0
33792,1986-07-09,84.0,60.0,0.0
33793,1986-07-10,83.0,58.0,0.0
33794,1986-07-11,81.0,60.0,0.0
33795,1986-07-12,82.0,62.0,0.0
33796,1986-07-13,82.0,60.0,0.0
33797,1986-07-14,90.0,65.0,0.0
33798,1986-07-15,86.0,62.0,0.0
33799,1986-07-16,83.0,64.0,0.0
33800,1986-07-17,84.0,60.0,0.0
33801,1986-07-18,84.0,57.0,0.0
33802,1986-07-19,84.0,58.0,0.0
33803,1986-07-20,87.0,60.0,0.0
33804,1986-07-21,87.0,63.0,0.0
33805,1986-07-22,86.0,62.0,0.0
33806,1986-07-23,80.0,65.0,0.0
33807,1986-07-24,82.0,64.0,0.0
33808,1986-07-25,80.0,58.0,0.0
33809,1986-07-26,79.0,60.0,0.0
33810,1986-07-27,82.0,63.0,0.0
33811,1986-07-28,83.0,58.0,0.0
33812,1986-07-29,87.0,56.0,0.0
33813,1986-07-30,89.0,56.0,0.0
33814,1986-07-31,88.0,57.0,0.0
33815,1986-08-01,88.0,59.0,0.0
33816,1986-08-02,93.0,60.0,0.0
33817,1986-08-03,92.0,66.0,0.0
33818,1986-08-04,92.0,65.0,0.0
33819,1986-08-05,85.0,64.0,0.0
33820,1986-08-06,85.0,64.0,0.0
33821,1986-08-07,83.0,63.0,0.0
33822,1986-08-08,84.0,63.0,0.0
33823,1986-08-09,85.0,63.0,0.0
33824,1986-08-10,86.0,62.0,0.0
33825,1986-08-11,86.0,62.0,0.0
33826,1986-08-12,87.0,64.0,0.0
33827,1986-08-13,84.0,63.0,0.0
33828,1986-08-14,87.0,62.0,0.0
33829,1986-08-15,84.0,63.0,0.0
33830,1986-08-16,86.0,61.0,0.0
33831,1986-08-17,90.0,59.0,0.0
33832,1986-08-18,98.0,78.0,0.0
33833,1986-08-19,97.0,71.0,0.0
33834,1986-08-20,96.0,72.0,0.0
33835,1986-08-21,94.0,69.0,0.0
33836,1986-08-22,91.0,64.0,0.0
33837,1986-08-23,88.0,61.0,0.0
33838,1986-08-24,87.0,61.0,0.0
33839,1986-08-25,91.0,61.0,0.0
33840,1986-08-26,91.0,61.0,0.0
33841,1986-08-27,94.0,66.0,0.0
33842,1986-08-28,90.0,65.0,0.0
33843,1986-08-29,95.0,64.0,0.0
33844,1986-08-30,91.0,65.0,0.0
33845,1986-08-31,91.0,65.0,0.0
33846,1986-09-01,81.0,60.0,0.0
33847,1986-09-02,82.0,60.0,0.0
33848,1986-09-03,83.0,65.0,0.0
33849,1986-09-04,84.0,61.0,0.0
33850,1986-09-05,88.0,60.0,0.0
33851,1986-09-06,89.0,60.0,0.0
33852,1986-09-07,89.0,61.0,0.0
33853,1986-09-08,86.0,61.0,0.0
33854,1986-09-09,80.0,62.0,0.0
33855,1986-09-10,80.0,61.0,0.0
33856,1986-09-11,79.0,57.0,0.0
33857,1986-09-12,78.0,60.0,0.0
33858,1986-09-13,78.0,60.0,0.0
33859,1986-09-14,75.0,59.0,0.0
33860,1986-09-15,76.0,57.0,0.0
33861,1986-09-16,82.0,53.0,0.0
33862,1986-09-17,83.0,55.0,0.0
33863,1986-09-18,81.0,56.0,0.0
33864,1986-09-19,76.0,56.0,0.0
33865,1986-09-20,76.0,56.0,0.0
33866,1986-09-21,76.0,51.0,0.0
33867,1986-09-22,72.0,50.0,0.0
33868,1986-09-23,69.0,55.0,0.0
33869,1986-09-24,68.0,54.0,0.1
33870,1986-09-25,71.0,57.0,0.9
33871,1986-09-26,69.0,53.0,0.05
33872,1986-09-27,69.0,50.0,0.0
33873,1986-09-28,71.0,51.0,0.0
33874,1986-09-29,78.0,52.0,0.0
33875,1986-09-30,82.0,52.0,0.0
33876,1986-10-01,80.0,55.0,0.0
33877,1986-10-02,69.0,55.0,0.0
33878,1986-10-03,76.0,49.0,0.0
33879,1986-10-04,86.0,51.0,0.0
33880,1986-10-05,88.0,51.0,0.0
33881,1986-10-06,87.0,55.0,0.0
33882,1986-10-07,83.0,57.0,0.0
33883,1986-10-08,79.0,60.0,0.0
33884,1986-10-09,74.0,63.0,0.0
33885,1986-10-10,71.0,57.0,0.62
33886,1986-10-11,67.0,59.0,1.37
33887,1986-10-12,76.0,61.0,0.0
33888,1986-10-13,80.0,47.0,0.0
33889,1986-10-14,83.0,47.0,0.0
33890,1986-10-15,82.0,50.0,0.0
33891,1986-10-16,78.0,47.0,0.0
33892,1986-10-17,72.0,58.0,0.0
33893,1986-10-18,72.0,54.0,0.0
33894,1986-10-19,74.0,49.0,0.0
33895,1986-10-20,75.0,48.0,0.0
33896,1986-10-21,75.0,48.0,0.0
33897,1986-10-22,78.0,56.0,0.0
33898,1986-10-23,75.0,57.0,0.0
33899,1986-10-24,73.0,50.0,0.0
33900,1986-10-25,83.0,51.0,0.0
33901,1986-10-26,85.0,52.0,0.0
33902,1986-10-27,86.0,52.0,0.0
33903,1986-10-28,81.0,51.0,0.0
33904,1986-10-29,82.0,54.0,0.0
33905,1986-10-30,78.0,52.0,0.0
33906,1986-10-31,70.0,59.0,0.0
33907,1986-11-01,76.0,49.0,0.0
33908,1986-11-02,79.0,49.0,0.0
33909,1986-11-03,80.0,49.0,0.0
33910,1986-11-04,77.0,46.0,0.0
33911,1986-11-05,82.0,47.0,0.0
33912,1986-11-06,72.0,48.0,0.0
33913,1986-11-07,69.0,46.0,0.0
33914,1986-11-08,70.0,46.0,0.0
33915,1986-11-09,78.0,42.0,0.0
33916,1986-11-10,82.0,42.0,0.0
33917,1986-11-11,83.0,44.0,0.0
33918,1986-11-12,84.0,45.0,0.0
33919,1986-11-13,82.0,44.0,0.0
33920,1986-11-14,76.0,44.0,0.0
33921,1986-11-15,79.0,44.0,0.0
33922,1986-11-16,79.0,53.0,0.0
33923,1986-11-17,79.0,53.0,0.05
33924,1986-11-18,70.0,51.0,1.43
33925,1986-11-19,70.0,50.0,0.0
33926,1986-11-20,70.0,53.0,0.02
